"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
8766e2a6-8730-4db7-b263-32cee3d3c894,27a33e3b-3e08-49f6-82fe-55cd50580bca,29995.0,2022-12-14,"#N/A","#N/A",Closed,false,"#N/A",Yamia - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
87b8016e-a4a9-4bc1-a74a-170af4eb8316,9d686dd6-a7d9-49db-baa8-56f634d5f4e3,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Skaboo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8869823b-d064-41ae-aae7-21e2de09eba9,c1179e50-dd98-4ec7-a3cc-d621ac7d36d8,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Fliptune - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
88b21c6d-43b9-4654-a721-794c660fa725,b53946ce-b581-4935-9c53-d647e2a5257f,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Trilith - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8957376b-3193-4905-867b-c31c968868f2,c1179e50-dd98-4ec7-a3cc-d621ac7d36d8,69095.0,2023-04-28,"#N/A","#N/A",Pipeline,false,"#N/A",Fliptune - SOW 3,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
895d5c5e-fd60-445c-bd9c-70fa2f403439,036acea4-6053-4d00-a0c0-19d72b1e0534,58900.0,2023-05-31,"#N/A","#N/A",Pipeline,false,"#N/A",Skyvu - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
89a39522-e392-47c6-877e-307cb8201c8a,c9fccc0e-cb65-47b4-aeb4-4c427750e5dc,72395.0,2022-10-30,"#N/A","#N/A",Closed,false,"#N/A",Tagopia - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
89b6b868-4528-4001-bd36-c4cb430ae28f,30cbbfba-bdf3-4870-a70f-33fa52de546d,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Jazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
89fe9888-643d-4444-8df9-ef497e1d2b6c,30cbbfba-bdf3-4870-a70f-33fa52de546d,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Jazzy - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8af63f73-b238-4c65-bd62-38f149f79734,91cf31b4-9383-4772-9546-d5500b95c072,100082.0,2023-05-18,"#N/A","#N/A",Pipeline,false,"#N/A",Jaxworks - Upsell,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
8b5f7548-3977-44fd-9ab7-fd1cededc47d,7d56d404-4c0b-4f76-8ce1-3882ee0d7c2c,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Photolist - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8b737c37-a441-43bb-aca1-386c3cee43f8,9a1e5de8-44ce-4a40-9ade-a1ba5bf8b268,18050.0,2023-03-12,"#N/A","#N/A",Pipeline,false,"#N/A",Twiyo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8bba9d26-4e9a-4888-98cb-6dff3271737c,5a65618c-ed15-485f-a44d-e453b5d1e9be,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Skyba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8bc6fb7b-2563-4ffa-9deb-d0b05067e972,9f7a2d33-2b26-4290-a4d4-874897b8ad17,18350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Mydo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8c04d97b-f74c-4ab2-ac14-13c52f4e24c8,1a22f577-692a-4fd2-9db7-c032092637bb,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Gigaclub - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8c4ab595-aba1-48dd-9132-250f5af7e3f1,63177f59-c811-4306-8806-2c20968310de,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Dynazzy - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8c5328f1-3b92-4e1b-9c9f-c51c055f2998,215ff3d7-736b-40f8-8ebd-5add3f09c630,20000.0,2020-11-15,"#N/A",More widgets required.  The deal is at 50% because they are still at the sales process stage of evaluating the business/value justification that we submitted.,Pipeline,false,Partner,"salesforce.com - 2,000 Widgets",Meet at Widget Conference,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,Existing Business,"#N/A","#N/A",false,"#N/A"
8c9920a8-35f3-4e29-ac43-a90e1799c533,96962990-0bde-4045-9206-d3ad1517fea0,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Mynte - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8ca56524-a79e-4d01-bcec-1c1ed0f20f9e,69328f03-26a7-49ab-8196-a5b7ea2f9231,72395.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Zoomlounge - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
8cbfb488-f03f-4fa4-8dba-1c4fee128dba,e4711e4b-6063-4d34-b385-ada18307063d,72395.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Browsedrive - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
8d93133b-dbe1-4f53-bd6b-aa70ff82d304,402b58bb-0cf4-4e55-bc93-80d1a7afc3f7,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Topicblabh-Sto Associates - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8dd1a5ed-33ad-4d93-bd04-54637cf1a0de,b4192884-d866-4dd5-a6d1-ef9185824658,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Kwimbee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8e20c467-ac54-49f1-919b-d670cdf88516,d8fd1754-f5d8-4b61-860d-f735cb131ff5,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Jabberstorm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8e757499-3f4f-4cce-9c58-f74fa7ed19e6,5d27db64-daf8-4480-a6b5-16b4a82a1638,50985.0,2023-06-28,"#N/A","#N/A",Pipeline,false,"#N/A",Fanoodle - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8f93d4fb-4599-4bcc-b7e2-284426ca9564,4ccbd98d-6148-4073-8576-1222f57707bd,72395.0,2022-09-28,"#N/A","#N/A",Omitted,false,"#N/A",Kimia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8ff349e5-5e6d-4bee-8bcc-0f0c3672dd3e,aae593ec-b829-4f5e-88b3-00bdc33839d8,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Eadel - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9019f1f1-0c5b-4eaf-9681-46673e2803b8,c5a4a184-ce7f-41da-b398-360d72b51c25,72395.0,2023-04-28,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
903f64b9-ad6a-4cb5-bb30-4dd2034b28d6,ebd9f8c2-5652-4ccf-bf13-c2c7556a4a79,11550.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Mycat - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
90728647-585f-4ebd-819c-d968345b92d5,26ba0435-0739-4cd0-965b-575b0c2a862b,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Bluejam - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9092086a-2a8a-4925-9821-0df4535656b5,450ba590-76d4-449e-8495-96b3b9c528f8,29995.0,2022-12-14,3143281c-7cc0-413e-bef6-ddcae111cb67,"#N/A",Closed,false,"#N/A",Centimia - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
90b2e289-e214-4300-9057-d2bd59d0d2bc,38c89899-0cfe-4c8a-a605-59c496e2f394,100082.0,2023-06-17,"#N/A","#N/A",Pipeline,false,"#N/A",Myworks - Upsell,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
9113cac1-606c-4ea6-a458-d38961fc08f0,b30e02da-9236-4f82-9392-a1e39ad8d239,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Buzzshare - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
91b861f4-8aea-46b0-88d2-4a8c690e5c12,463b1322-2dc4-4047-83c0-7918d1fe3d18,18050.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Blognation - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
91e92666-3e94-4ff6-8694-d2c1995173cb,27a33e3b-3e08-49f6-82fe-55cd50580bca,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Yamia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
93355aea-fb76-46e0-8e63-12b306517c11,d5463eaa-9423-4017-aee4-c39fe4a78f1a,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Eidelr-Ashpool - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
93443fc7-37f6-4d9c-bd1b-27b323a71b4c,1a22f577-692a-4fd2-9db7-c032092637bb,72395.0,2022-12-23,"#N/A","This is a huge strategic opportunity. We're starting to gain momentum in this account, and the customer has the potential to be a referral machine for us.",Pipeline,false,"#N/A",Gigaclub - Upsell,Identifying key decision makers and stakeholders.,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
934d8a4a-b9d8-44f0-9b91-726552b2563f,d2318353-d074-4861-8dc2-90ac8b25daaf,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Oozz - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
938b5bf4-1b5f-4ae6-8ea6-cab1a8c4fad7,1a22f577-692a-4fd2-9db7-c032092637bb,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Gigaclub - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
93974de7-d3f5-49c3-b473-9f3701ba7c22,f260d613-a1f3-4285-9a40-19f5840e3006,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Zoomcast - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
93a169b9-34e2-47e2-b229-bbb8748732fe,1bc8f17f-66cd-4fdb-8874-cd060e778e62,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Photofeed - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
94035903-678a-440d-b3da-613944c0354e,c3540583-702b-4223-bc0b-892f229b7b05,73995.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Oyoba - Initial Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
9439a1b8-2ceb-4d7c-a12a-fee573c8a9e3,c4d25abf-5b81-4881-b5a7-90f9bf58b979,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Kamba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
94502d10-7078-4589-b2f8-4d30c6dc63c8,72ab92d9-713f-438f-b65d-1892dcf1bec2,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Meembee - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
94cbe0ef-b1f3-4c77-8027-068f4ea03e6e,7c6c9fe9-24e0-469d-98f0-b83b8f997857,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
95129090-f863-412f-85bf-2d34c81e5264,1c940f39-7334-43a2-9965-2a87d3773980,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Thoughtstorm - Cross-sell-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
955dc27c-4a5c-4aef-a13e-3dd7ef0c5d6e,9a1e5de8-44ce-4a40-9ade-a1ba5bf8b268,51495.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Twiyo - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
95611c13-2d57-4303-bedb-e9a4f19fa99d,68a372bc-aa74-425a-9b76-070195cc45ac,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Twinder - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
958261bf-ff27-44a0-b078-1d18695fd270,1b7f6ffe-1d15-40d2-9960-3e85298d1084,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Yozio - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
959d569b-b330-430e-8b92-8134a71d01f7,c9fccc0e-cb65-47b4-aeb4-4c427750e5dc,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Tagopia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
964922fa-0080-44aa-99c6-868cc624af4c,a2b28552-bf7b-4a43-a816-314ce890822d,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Buzzbean - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
965581a3-e0f5-4d15-8476-ed84887664a6,5a65618c-ed15-485f-a44d-e453b5d1e9be,34995.0,2023-01-15,"#N/A","#N/A",Pipeline,false,"#N/A",Skyba - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
96b43758-4813-4080-9e33-6df2a81d5b01,76210723-318d-41ad-81f7-35b709202f3a,29995.0,2022-12-14,edcd6f31-0caf-432a-bd94-3efea6c3502f,"#N/A",Closed,false,"#N/A",Quimm - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
977760cf-49ff-48c2-923b-44647380b11c,06a41cdc-d33a-4829-9e4d-805613449922,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Lazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
983905c1-a987-40fd-9f14-67616ae17018,c5810589-306a-4962-9bb3-6cec6322cada,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Babbleopia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9889b846-4146-4e60-8800-37a2c79d2020,38c89899-0cfe-4c8a-a605-59c496e2f394,32395.00000002,2023-04-13,"#N/A","#N/A",Closed,false,"#N/A",Myworks - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
98900c7a-94b8-4530-9e1c-b055e6ca2c9b,67432e95-ef1e-402b-aedc-46b5d928a9dc,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Bluezoom - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
98c8bf50-9bdd-4276-a660-caf1258364ff,c5a4a184-ce7f-41da-b398-360d72b51c25,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Oloo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
998ce52e-94e3-4d8a-9242-2d82495222fc,463b1322-2dc4-4047-83c0-7918d1fe3d18,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Blognation - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9a134f64-846c-432a-94ff-86879a786241,039e8857-e059-4599-8d6e-0f7583745be7,29995.0,2022-12-14,0bef324e-ea44-48b6-ac69-8c9ffd21bfeb,"#N/A",Closed,false,"#N/A",Fiveclub - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9a4ac09c-1102-40cb-87c8-ef8565d345b3,c982cc12-6600-46e1-8e2d-cc8c667242ba,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Bubblemix - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9a5e3023-a743-4c27-a2aa-743e0586e550,83bd062d-5d12-4458-a14e-40bc7b70a7b7,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Omba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9a7c6b56-e899-4804-9719-df2a8d41d64f,5d27db64-daf8-4480-a6b5-16b4a82a1638,72395.0,2022-10-08,"#N/A","#N/A",Pipeline,false,"#N/A",Fanoodle - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
9a981acf-1913-4149-9dc1-ed5ecc22a66a,96962990-0bde-4045-9206-d3ad1517fea0,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Mynte - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9abce470-9b26-4952-a9e9-78609c16a248,d307eda9-5a20-4e94-9e51-571b8d2aa7d1,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",DabZ - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9af2ac73-f2f2-44bb-8c75-ce373928b049,1b7f6ffe-1d15-40d2-9960-3e85298d1084,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Yozio - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9c143a49-b399-4b50-905f-acf50baac8b6,00552968-a332-4811-99c1-bc2dda923cb3,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Skimia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9c45039f-261c-4535-834a-5332fc55a69c,8289565c-d9de-4d76-8437-ff42b6616b34,34995.0,2023-08-15,"#N/A","#N/A",Pipeline,false,"#N/A",Browsebug - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
9c6ef2a9-324d-4cff-9b11-ac8db3ac2312,e0f2666e-df99-4dd4-997b-41c7c5095512,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Zazio - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9c7c4407-2c69-4df0-98ef-1c45c5daa175,db19b407-1f16-4ac0-ac56-a70598103f62,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Chatterpoint - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9c97e259-ed64-4b94-a9ac-b14c288b7086,09d71a1f-9442-4957-9ca4-c392e4251ec8,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Talane - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9cd8e7de-9511-4648-9bd0-24868dd08296,59d85da7-c707-4594-8c88-fa758168ed00,18350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Dynava - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9cfe00bd-5017-445b-aacc-ba3776212691,c3540583-702b-4223-bc0b-892f229b7b05,11550.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Oyoba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9d0d3eaf-5b1a-40eb-9d92-a9744627945a,5e3f89c6-437d-4bf1-8f0f-4febc4c40590,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Thoughtworks - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9d726e44-e9fe-43ed-91c6-747eda8808d2,d307eda9-5a20-4e94-9e51-571b8d2aa7d1,18050.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",DabZ - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9dd5de44-8a7b-4764-963c-ecab06990a4f,27a33e3b-3e08-49f6-82fe-55cd50580bca,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Yamia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9df37efb-3a26-4773-aff7-a4360b87636d,8a497049-4ca7-4bdb-8cbd-f2a8a59d684f,29995.0,2023-04-16,"#N/A","#N/A",Pipeline,false,"#N/A",Topicware - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
9dfdeadc-e28d-428c-b197-d7ec28097090,aae593ec-b829-4f5e-88b3-00bdc33839d8,34350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Eadel - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9e028b02-1174-4771-a37b-ce35cb70ee1c,402b58bb-0cf4-4e55-bc93-80d1a7afc3f7,34995.0,2023-01-15,ea8401f0-f64d-47ff-8ec1-7a2947065e99,"#N/A",Pipeline,false,"#N/A",Topicblabh-Sto Associates - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
9e4fbe4f-c891-4463-9e34-6ce3e93e8e9b,c1179e50-dd98-4ec7-a3cc-d621ac7d36d8,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Fliptune - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
